run_id,source,parent,target,time-lag,strength
15,emulation,EPO,EIO,-1,0.18507629950304805
15,emulation,EPO,SIO,-1,0.1469200265786514
15,emulation,NAO,NAO,-1,0.49981836120742
15,emulation,SAO,SAO,-1,0.47947276148074286
15,emulation,BOB,NPO,-5,-0.21305037584743733
15,emulation,BOB,EIO,-5,0.08998161522023598
15,emulation,SOO,SOO,-1,0.0
16,input_data,ARO,ARO,-1,0.675970573277393
16,input_data,NPO,NPO,-1,0.5253014305784536
16,input_data,EPO,CAR,-1,0.12024132306095686
16,input_data,EPO,SEA,-1,0.1568942073142653
16,input_data,EPO,SPO,-1,0.116703512212517
16,input_data,EPO,EAO,-1,0.22407587514349825
16,input_data,EPO,BOB,-1,0.16634989878894718
16,input_data,EPO,EIO,-1,0.19384082611912173
16,input_data,EPO,SIO,-1,0.12346679395708966
16,input_data,NAO,NAO,-1,0.4984135504164225
16,input_data,SAO,SAO,-1,0.4702418296519858
16,input_data,BOB,NPO,-5,-0.2514353049361099
16,input_data,SOO,SOO,-1,0.0
16,emulation,ARO,ARO,-1,0.6662347189130987
16,emulation,NPO,NPO,-1,0.5060696295484585
16,emulation,EPO,CAR,-1,0.10850368981101702
16,emulation,EPO,SEA,-1,0.14940991118892147
16,emulation,EPO,SPO,-1,0.11701611158903007
16,emulation,EPO,EAO,-1,0.1575490056524838
16,emulation,EPO,BOB,-1,0.1729698297660002
16,emulation,EPO,EIO,-1,0.19015283230501698
16,emulation,EPO,SIO,-1,0.12754977968247533
16,emulation,NAO,NAO,-1,0.45690391012714215
16,emulation,SAO,SAO,-1,0.5080910162402444
16,emulation,BOB,NPO,-5,-0.28189470593642224
16,emulation,SOO,SIO,-5,-0.16106042933313144
17,input_data,ARO,ARO,-1,0.675970573277393
17,input_data,NPO,NPO,-1,0.5253014305784536
17,input_data,EPO,CAR,-1,0.12024132306095686
17,input_data,EPO,SEA,-1,0.1568942073142653
17,input_data,EPO,SPO,-1,0.116703512212517
17,input_data,EPO,EAO,-1,0.22407587514349825
17,input_data,EPO,BOB,-1,0.16634989878894718
17,input_data,EPO,EIO,-1,0.19384082611912173
17,input_data,EPO,SIO,-1,0.12346679395708966
17,input_data,NAO,NAO,-1,0.4984135504164225
17,input_data,SAO,SAO,-1,0.4702418296519858
17,input_data,BOB,NPO,-5,-0.2514353049361099
17,input_data,SOO,SOO,-1,0.0
17,emulation,MED,NPO,-2,0.06313725814030939
17,emulation,ARO,ARO,-1,0.5921713410998536
17,emulation,NPO,NPO,-1,0.4193319216351316
17,emulation,EPO,CAR,-1,0.16035749127558535
17,emulation,EPO,SEA,-1,0.14978343124208401
17,emulation,EPO,SPO,-1,0.12484032461243748
17,emulation,EPO,EAO,-1,0.19564573917685257
17,emulation,EPO,BOB,-1,0.16504597774651103
17,emulation,EPO,EIO,-1,0.19626404963242258
17,emulation,EPO,SIO,-1,0.13374367849126015
17,emulation,NAO,NAO,-1,0.5042009330493908
17,emulation,SAO,SAO,-1,0.4933466244263937
17,emulation,BOB,NPO,-5,-0.2589657180021485
17,emulation,SOO,SOO,-1,0.0
18,input_data,ARO,ARO,-1,0.675970573277393
18,input_data,NPO,NPO,-1,0.5253014305784536
18,input_data,EPO,CAR,-1,0.12024132306095686
18,input_data,EPO,SEA,-1,0.1568942073142653
18,input_data,EPO,SPO,-1,0.116703512212517
18,input_data,EPO,EAO,-1,0.22407587514349825
18,input_data,EPO,BOB,-1,0.16634989878894718
18,input_data,EPO,EIO,-1,0.19384082611912173
18,input_data,EPO,SIO,-1,0.12346679395708966
18,input_data,NAO,NAO,-1,0.4984135504164225
18,input_data,SAO,SAO,-1,0.4702418296519858
18,input_data,BOB,NPO,-5,-0.2514353049361099
18,input_data,SOO,SOO,-1,0.0
18,emulation,ARO,ARO,-1,0.6391855802723921
18,emulation,NPO,NPO,-1,0.49385089799962995
18,emulation,EPO,CAR,-1,0.10520495553343918
18,emulation,EPO,SEA,-1,0.1644306842092229
18,emulation,EPO,SPO,-1,0.1198766867536065
18,emulation,EPO,EAO,-1,0.22863881341193243
18,emulation,EPO,BOB,-1,0.17084603628046904
18,emulation,EPO,EIO,-1,0.18449395855356215
18,emulation,EPO,SIO,-1,0.08023180003848815
18,emulation,NAO,NAO,-1,0.5559314024886578
18,emulation,SAO,SAO,-1,0.42384463107445214
18,emulation,BOB,NPO,-5,-0.3038790414878361
18,emulation,SOO,SOO,-1,0.0
19,input_data,ARO,ARO,-1,0.675970573277393
19,input_data,NPO,NPO,-1,0.5253014305784536
19,input_data,EPO,CAR,-1,0.12024132306095686
19,input_data,EPO,SEA,-1,0.1568942073142653
19,input_data,EPO,SPO,-1,0.116703512212517
19,input_data,EPO,EAO,-1,0.22407587514349825
19,input_data,EPO,BOB,-1,0.16634989878894718
19,input_data,EPO,EIO,-1,0.19384082611912173
19,input_data,EPO,SIO,-1,0.12346679395708966
19,input_data,NAO,NAO,-1,0.4984135504164225
19,input_data,SAO,SAO,-1,0.4702418296519858
19,input_data,BOB,NPO,-5,-0.2514353049361099
19,input_data,SOO,SOO,-1,0.0
19,emulation,ARO,ARO,-1,0.705265334137602
19,emulation,NPO,MED,-2,0.21648513172199957
19,emulation,NPO,NPO,-1,0.5341782737596186
19,emulation,EPO,CAR,-1,0.14367257878764164
19,emulation,EPO,SEA,-1,0.1439867800606484
19,emulation,EPO,SPO,-1,0.10372340124351856
19,emulation,EPO,EAO,-1,0.22819863984142089
19,emulation,EPO,BOB,-1,0.1613439527920979
19,emulation,EPO,EIO,-1,0.19883373139998858
19,emulation,EPO,SIO,-1,0.12650288840371976
19,emulation,NAO,NAO,-1,0.4766220255657515
19,emulation,SAO,SAO,-1,0.48947469163503654
19,emulation,BOB,NPO,-5,-0.28044913975628066
19,emulation,SOO,SOO,-1,0.0
20,input_data,ARO,ARO,-1,0.675970573277393
20,input_data,NPO,NPO,-1,0.5253014305784536
20,input_data,EPO,CAR,-1,0.12024132306095686
20,input_data,EPO,SEA,-1,0.1568942073142653
20,input_data,EPO,SPO,-1,0.116703512212517
20,input_data,EPO,EAO,-1,0.22407587514349825
20,input_data,EPO,BOB,-1,0.16634989878894718
20,input_data,EPO,EIO,-1,0.19384082611912173
20,input_data,EPO,SIO,-1,0.12346679395708966
20,input_data,NAO,NAO,-1,0.4984135504164225
20,input_data,SAO,SAO,-1,0.4702418296519858
20,input_data,BOB,NPO,-5,-0.2514353049361099
